PropertyID,Location,PropertyType,Bedrooms,Bathrooms,SquareFootage,Price,RentalPrice,YearBuilt,DistanceToCBD
749,Melbourne,Townhouse,5.0,,1034.2213260743868,461242.86902663135,3048.732712033552,1992.0,11.825244544718915
750,Melbourne,House,1.0,1.0,817.9580412495962,508618.2821577081,1864.7818456207362,1992.0,7.599567646919401
751,Melbourne,House,5.0,2.0,803.8084335516936,516573.86239788897,1158.7549507085457,2017.0,10.879859466508625
752,Brisbane,Townhouse,2.0,1.0,620.850766308342,718616.9371063389,1594.47551382153,2012.0,7.423986457918411
753,Singapore,House,1.0,3.0,565.2242517271062,453106.57576192595,1447.526488714282,1978.0,10.360844980027784
754,Sydney,Apartment,5.0,2.0,866.004452055273,510994.7386326315,2319.949851029184,1985.0,9.440440007863158
755,Melbourne,Townhouse,3.0,2.0,1001.2114208093562,463503.1717925118,1853.3896666999756,1985.0,8.087810469064413
756,Singapore,Townhouse,2.0,3.0,1042.4841491230907,202258.605191038,2084.203513943324,2007.0,15.199540096732449
757,Melbourne,Townhouse,2.0,2.0,1117.190456079819,805958.697319839,2348.1832503895334,1988.0,
758,Brisbane,Apartment,4.0,3.0,994.1978665127098,641741.2708436067,3047.594032781808,1998.0,5.441095951415085
759,Melbourne,Townhouse,5.0,1.0,523.7319142653075,674519.9740775322,1114.5632192129333,1998.0,12.19377661765382
760,Sydney,Apartment,1.0,3.0,609.8053672331223,589747.0557103506,2014.5696142682425,2001.0,13.037930548938498
761,Melbourne,House,5.0,1.0,880.301584504564,,2390.8928424270557,1979.0,11.165725207708862
762,Singapore,House,2.0,3.0,647.4706633941371,0.0,1562.8811459662104,1991.0,
763,Singapore,Apartment,1.0,1.0,1181.7440811609365,280442.0345442211,13.877558206240082,1985.0,15.79904374595572
764,Melbourne,Apartment,3.0,2.0,1200.1809057804553,367764.61715585773,,1974.0,12.780021823819082
765,Melbourne,House,2.0,3.0,970.8439864187634,463445.6152185461,1345.8622549164768,,16.953932140690448
766,Sydney,Townhouse,5.0,3.0,1135.5492531562395,431410.37905731006,2585.9510616737216,2006.0,9.205366688695666
767,Melbourne,Townhouse,4.0,3.0,581.8450207157763,429388.09071304335,2480.8933589537132,2003.0,17.280349285704386
768,Singapore,House,1.0,3.0,706.6510261382707,477426.12498588127,1994.3285952296033,1993.0,11.05698509115465
769,Sydney,Townhouse,1.0,1.0,959.8797929306339,661937.3787070143,2044.573762106592,1988.0,16.729186870781426
770,Melbourne,Apartment,1.0,2.0,711.9799242319654,558560.9086323797,1405.3296619886225,2023.0,13.946683573281028
771,Melbourne,Townhouse,4.0,2.0,525.4838438747126,470438.5530451272,2241.9398216253635,2006.0,15.917285520263048
772,Brisbane,House,2.0,,511.1599777259798,560623.6149333644,1521.7862055149794,2022.0,8.598281319914694
773,Singapore,Townhouse,1.0,1.0,613.4776362011695,523584.7485875827,732.5053236436231,1999.0,15.593864429065206
774,Singapore,Townhouse,2.0,1.0,380.19860406313967,207547.98037935962,671.6607618732313,2017.0,7.928072699438839
775,Sydney,House,2.0,2.0,1586.0109623755384,687280.7297596104,0.0,2013.0,10.544062307748247
776,Brisbane,Apartment,1.0,3.0,720.5152398197155,447135.5169756299,2328.8126294660165,1975.0,13.122587287635215
777,Melbourne,Apartment,1.0,,1014.7186274364093,420974.53574521194,2058.291471947609,1999.0,14.831351334487703
778,Brisbane,House,5.0,1.0,968.100796576839,589534.5794904121,3032.562380153443,2019.0,5.3022887924735205
779,Melbourne,Townhouse,4.0,3.0,1266.140201466967,586488.2489650616,1828.7744290100852,1993.0,15.047734432226765
780,Melbourne,Townhouse,1.0,2.0,1323.3360168013294,705482.8217600946,2484.469216471776,2017.0,8.450532805968285
781,Melbourne,House,,1.0,589.8376672142992,773300.6516238261,3779.7006471596715,2006.0,7.3860409679091825
782,Brisbane,Townhouse,5.0,2.0,877.4102760882903,267971.6681788857,2010.0513486851996,1994.0,11.266735846131217
783,Melbourne,House,5.0,2.0,700.5286193063542,470375.5082572996,468.63884642552875,2004.0,13.489612983554633
784,Singapore,Townhouse,2.0,3.0,839.7232040688466,375956.6040519795,2136.707342238771,2009.0,6.4463417336249
785,Sydney,Townhouse,4.0,2.0,905.312539399292,433638.2602358686,2511.931098093269,2020.0,12.316274684144744
786,Singapore,Apartment,4.0,3.0,901.4060481737503,440430.00466018793,1792.2066842963031,1985.0,9.964411462719458
787,Singapore,Townhouse,2.0,2.0,890.3467733059825,587790.371216048,2548.486418277161,1994.0,3.1153163505514114
788,Singapore,Townhouse,5.0,2.0,-407.6195508706079,546903.391150002,1574.3034995518233,1983.0,14.786281972475782
789,Singapore,Townhouse,4.0,2.0,615.1796978971662,317721.8404202164,2512.6459007513627,2007.0,9.214443333450275
790,Brisbane,House,,1.0,,663678.7858705556,41.467225244077,1990.0,15.31969349325246
791,Singapore,Townhouse,5.0,3.0,1177.0294305864154,935873.900784689,1828.9359688577822,1977.0,0.632506171246735
792,Melbourne,House,1.0,2.0,764.7259820897176,916236.594657332,1071.632091452553,1994.0,2.2587162734993704
793,Sydney,House,,1.0,1216.1235763098582,487113.4875894773,1113.9705060566139,1994.0,11.328837592919394
794,Melbourne,House,5.0,2.0,1235.6087253396634,230892.93019109193,2938.6415307927864,1993.0,6.367217743425835
795,Melbourne,House,2.0,1.0,311.0033854508832,619965.747950631,1600.9803015698076,1993.0,21.913004738878627
796,Brisbane,Apartment,3.0,3.0,745.0452250170025,720697.6700633956,887.4232579878216,1990.0,7.246055551796139
797,Singapore,Apartment,3.0,1.0,1036.1860461218118,501847.84048167156,2149.1856497835192,1972.0,8.674007905580305
798,Brisbane,Townhouse,1.0,1.0,,184668.13728325046,2060.650819024978,1988.0,12.217006159962635
799,Melbourne,House,4.0,3.0,1163.5080478755872,658620.5015966812,3125.7575476656784,2000.0,12.72411898809069
800,Singapore,Apartment,4.0,2.0,908.1981156562651,565970.633652282,1079.006527734076,1970.0,11.471402618220464
801,Brisbane,Apartment,2.0,1.0,799.2293929152153,692346.1024785871,2874.757159266516,2010.0,14.897716544730281
802,Brisbane,Townhouse,5.0,1.0,712.1912007930018,520307.2196608471,2427.0629388067964,,5.2770062003200255
803,Singapore,Townhouse,4.0,2.0,1201.776069930109,620449.2137351064,2046.979042619345,2014.0,
804,Singapore,Townhouse,1.0,,474.0813948408915,719080.3777509036,2642.0440709830773,1984.0,4.159230564006879
805,Brisbane,House,1.0,,1244.0671581350603,377925.7569828691,2160.6900530700736,1994.0,7.886467176533853
806,Sydney,House,3.0,3.0,1064.163097717754,180752.43111657252,2885.542093643897,2023.0,4.813289445848685
807,Brisbane,Townhouse,1.0,1.0,1475.2549776921155,551721.0717345896,2914.1343381069846,1982.0,3.6747268194245306
808,Melbourne,House,3.0,1.0,1778.9774417916572,218454.55008069333,2124.8370067165815,1984.0,8.044503419215415
809,Singapore,House,1.0,3.0,1383.0376885169294,555633.5183826076,2045.4278699197193,2006.0,4.070329670999752
810,Sydney,Apartment,2.0,2.0,950.4377412217599,507948.2735156699,2758.100105789676,1999.0,6.676819740699437
811,Sydney,Townhouse,1.0,2.0,846.5715235631474,469542.78409089375,1349.9489635418777,1986.0,12.966147501129482
812,Singapore,House,4.0,1.0,,456606.11167656817,2840.6668493850098,1984.0,12.403029388997235
813,Sydney,Apartment,4.0,2.0,1029.7161558601395,,1660.60202751971,2007.0,8.765844616987259
814,Melbourne,House,2.0,2.0,719.5697984999615,206001.5229072462,1859.1793703755259,2020.0,23.09391320622764
815,Melbourne,Apartment,3.0,1.0,1072.8611098729182,476319.1324177032,2512.401663257605,1972.0,10.412039018124306
816,Singapore,Townhouse,2.0,3.0,848.7769299886018,117321.74304184504,1808.1402800136045,2012.0,10.3940419278652
817,Singapore,Apartment,1.0,2.0,,291576.28279805585,1413.5332512739737,1995.0,5.5657515999364024
818,Brisbane,House,3.0,3.0,764.9000511896896,1108748.8890368005,355.80472225978605,2005.0,7.8215901671968835
819,Melbourne,House,1.0,,895.5565247334995,,,1992.0,13.494166275989297
820,Brisbane,Townhouse,2.0,3.0,1134.7173236743797,231488.7544061743,1678.752345109436,2002.0,0.0
821,Singapore,House,1.0,3.0,1138.7717960797595,518417.74226864247,2614.6546873039556,1992.0,13.097124655967326
822,Singapore,Apartment,5.0,3.0,,550646.2887826392,936.0393659806539,1972.0,9.541307717550882
823,Singapore,Townhouse,4.0,1.0,1036.5132488633994,262695.50268027623,,1994.0,12.75229544732902
824,Singapore,Townhouse,3.0,,1387.74297928031,455840.8053934057,1235.4616097988642,1982.0,6.177277813457161
825,Melbourne,House,3.0,2.0,1029.9208045119988,571690.4448452016,2475.035440012866,2003.0,11.568068259198396
826,Sydney,Apartment,2.0,1.0,928.9536271797516,0.0,1961.247677250659,2000.0,1.3768103357303718
827,Brisbane,House,2.0,2.0,1223.0222397339235,222555.12460395962,1568.3878631222378,1993.0,14.747423636063024
828,Brisbane,Apartment,5.0,3.0,1002.0172032036797,661097.3613731662,1121.8257461999629,2011.0,2.4634320266834786
829,Sydney,Townhouse,4.0,2.0,576.7868423515555,302217.33436913963,1493.4714634003738,2006.0,10.319557845514074
830,Sydney,House,5.0,3.0,859.6965450542458,701481.0862020928,1537.535317656134,2001.0,7.011594179436914
831,Brisbane,Townhouse,5.0,1.0,1033.2886600185868,790070.398309755,2421.804662096639,2010.0,8.00294061632993
832,Brisbane,Townhouse,2.0,1.0,1200.238262681115,352746.74943501357,994.2899025015903,2007.0,5.884509773993296
833,Melbourne,Apartment,3.0,,1249.3992448415854,529986.0916742056,2374.8746653241697,1997.0,15.186637650046741
834,Singapore,House,1.0,2.0,710.4310160627545,679116.3186483162,2625.258127062112,1999.0,14.725090811973836
835,Singapore,Apartment,5.0,2.0,,766050.029492016,2525.4275128899403,2019.0,7.434188050132199
836,Brisbane,House,1.0,2.0,486.26095921947865,606283.0303193114,1343.1226491240232,1991.0,12.687202822759165
837,Sydney,Townhouse,1.0,2.0,586.5511218423048,494881.33363660885,2910.0989420104224,2016.0,16.83362847268229
838,Brisbane,Apartment,5.0,,916.2211240842649,441494.861774806,2430.1357551107762,2008.0,11.67787850752557
839,Singapore,House,2.0,1.0,942.486763217549,844253.0093985617,2941.1431666783665,2001.0,10.785114946458737
840,Sydney,House,3.0,3.0,1029.977189554852,492405.90624628845,1216.0420594694972,2007.0,11.855577706204958
841,Sydney,House,3.0,1.0,1492.9450974907431,623753.4473758702,1624.3393434966065,2020.0,7.706608533369729
842,Sydney,House,5.0,2.0,1186.2929401416404,457770.5785285664,3646.3952764844976,2012.0,7.83943280706354
843,Singapore,Townhouse,5.0,2.0,1073.642983916227,418219.56862048735,0.0,1978.0,2.4613234112179483
844,Sydney,Townhouse,1.0,3.0,1203.7278756823584,660693.3896264661,1998.313694070278,2019.0,17.418019132892002
845,Sydney,Apartment,3.0,2.0,795.280049776814,176785.8658935744,2556.0546190400964,2013.0,11.633242640978192
846,Melbourne,House,2.0,2.0,1241.892040434441,460755.6888107087,2521.6602727806403,1986.0,6.849024015051544
847,Singapore,Apartment,5.0,,1295.7752265354084,,1822.2619692885742,1992.0,7.212590957009753
848,Brisbane,Apartment,4.0,2.0,101.77053233152114,421942.7801403805,2673.6554274652626,2001.0,8.551770736775945
849,Melbourne,Townhouse,1.0,2.0,861.4180617515271,216092.6105122955,1742.2538650783313,2000.0,5.776613230826114
850,Melbourne,House,2.0,1.0,1061.6781459722988,373180.12522484316,1365.8682329661774,2002.0,12.664509948118917
851,Brisbane,Apartment,3.0,1.0,929.5639054261053,553007.4249619802,2248.5480783629973,1979.0,7.120956921193612
852,Brisbane,Apartment,2.0,1.0,919.3489995911659,29075.42279039781,2923.870167136135,1981.0,10.330056675698971
853,Singapore,Apartment,3.0,2.0,439.77166630192323,2842.228377564826,3157.4150674728708,1989.0,
854,Singapore,House,1.0,1.0,1332.0649633072194,463430.6527266698,3635.6763843548047,1998.0,
855,Sydney,House,3.0,3.0,636.4462620667102,635198.3600936428,2655.632482621694,1972.0,11.975304776051614
856,Melbourne,House,4.0,2.0,985.2052951871516,761966.1880513756,2550.472879334995,1978.0,11.901223054037658
857,Melbourne,Townhouse,1.0,1.0,1379.651661894635,485165.07769978937,2907.94980573994,2007.0,8.354169069809313
858,Melbourne,Apartment,,3.0,717.7446644581707,547808.9311692085,2432.45475803024,2006.0,9.620453192764833
859,Sydney,Apartment,5.0,2.0,1158.598763952014,722441.4441893636,0.0,2020.0,24.76888414690552
860,Melbourne,House,2.0,1.0,1130.4903120823533,,1484.7166009663051,1975.0,15.354587479879333
861,Singapore,Townhouse,4.0,2.0,546.4772534847963,491573.13541049045,1915.279639804834,,4.965851912008663
862,Brisbane,Apartment,5.0,,846.7243469523687,369394.8107572481,,2006.0,10.753935038320698
863,Sydney,Townhouse,2.0,2.0,1063.523877114123,863336.8092445431,1478.3796786613177,1974.0,9.007455815175609
864,Melbourne,House,3.0,3.0,994.3135960300034,488248.9554744334,2999.500898027916,2020.0,9.686993193449334
865,Singapore,Townhouse,4.0,1.0,814.34712070999,492706.36014230706,2489.49121827852,1983.0,12.644928853061828
866,Sydney,Apartment,5.0,2.0,1062.7949031078374,555082.8876287912,2523.315250845619,2019.0,13.870277229735382
867,Sydney,House,3.0,3.0,922.8670876469479,608881.5567385865,2431.7503078730006,2011.0,16.554372490065948
868,Brisbane,House,4.0,1.0,,847270.352637883,2601.772817164965,1996.0,13.895195219225911
869,Singapore,Apartment,5.0,3.0,1098.8224697212863,402486.2892601768,2117.8065146219064,1997.0,10.810338206843301
870,Brisbane,Apartment,1.0,2.0,858.8570690493297,526575.9990503205,2076.7127820214555,2016.0,11.202200636020281
871,Singapore,Apartment,1.0,1.0,916.8170363222159,381671.3547219705,135.72319913792262,1970.0,13.03537497534453
872,Melbourne,Townhouse,3.0,1.0,1031.1857730830918,776305.8743028374,2122.7703496208255,1976.0,5.91231452907863
873,Sydney,Townhouse,3.0,1.0,1224.6337858537,658089.0150642982,513.4295807570466,2010.0,22.389965388375916
874,Melbourne,Townhouse,3.0,3.0,691.1929201732211,639963.8116808535,2315.6652236466853,1980.0,13.824642449446717
875,Sydney,House,1.0,2.0,,425720.91771859437,2219.584750313719,1974.0,20.90039646533516
876,Melbourne,Townhouse,5.0,3.0,1223.465002925273,529849.2048401869,2291.3453072873817,1978.0,11.137031245626918
877,Singapore,Apartment,4.0,,612.2379561980341,241359.78293112287,1440.3219277181138,2010.0,6.296807834844542
878,Melbourne,Apartment,3.0,3.0,1430.045496053937,764053.7667218073,1075.531880544877,1971.0,9.671505933891629
879,Melbourne,Apartment,3.0,,1291.3959111305057,251346.45402340946,1463.569035991562,1991.0,0.0
880,Singapore,Apartment,1.0,3.0,1743.74030850349,566432.0720373921,2501.160675571892,1997.0,7.493252902345118
881,Singapore,House,,2.0,1529.6242324219704,518321.38066581544,2973.0352694353965,1994.0,6.694631995895059
882,Melbourne,House,5.0,1.0,607.9723498820346,471901.3330805987,2286.2768018560605,1987.0,6.211176238656976
883,Brisbane,House,2.0,2.0,962.4902879519485,453126.17717466666,1748.3056947124921,1989.0,15.260126250401768
884,Singapore,House,1.0,1.0,1164.1354400167177,381500.1306648279,2105.5132646451266,1981.0,3.0535727837523674
885,Melbourne,Apartment,4.0,3.0,106.17273286468473,434811.7117577935,2145.347597750201,2021.0,9.792074844247603
886,Melbourne,Townhouse,1.0,2.0,773.1236764058376,354578.7882018989,2680.206062408523,1979.0,11.03099397776703
887,Melbourne,Apartment,5.0,1.0,1250.133643498515,49884.70495172521,1102.0971850836454,2003.0,9.834052537718131
888,Sydney,Apartment,5.0,3.0,1094.7738917133809,378221.007537545,1779.0792399932614,1989.0,9.478465355946316
889,Melbourne,House,5.0,1.0,842.7081777338934,735721.4423227248,2594.80212658135,2016.0,7.835132161357463
890,Brisbane,House,1.0,2.0,995.4143068302599,379969.93381655565,1310.7862340278446,1970.0,11.237813815213732
891,Melbourne,Apartment,5.0,2.0,1102.2722671282238,393840.1671218761,1276.2848770707863,2001.0,10.669736872442192
892,Melbourne,Townhouse,3.0,3.0,682.8105244637524,336974.9872837737,2160.9088166881206,1979.0,18.834987855804954
893,Sydney,House,3.0,1.0,882.205478182206,361194.17635908857,2102.770658591016,2013.0,16.209030466440367
894,Sydney,Townhouse,3.0,2.0,746.5025424346129,427714.95503000624,3262.368229458085,,3.397813339102415
895,Sydney,House,2.0,2.0,867.1065743454827,274275.51972150785,1617.1792231603818,2019.0,14.84181731799117
896,Sydney,Townhouse,1.0,3.0,939.4970474105061,488766.2567719337,1019.0784528010299,1977.0,16.53136140990628
897,Sydney,Townhouse,1.0,2.0,971.4810830997501,387122.3129194622,,2008.0,10.138520082013283
898,Sydney,Apartment,4.0,3.0,912.721269078296,368665.5387411136,1502.8245854784973,2008.0,17.610308600363112
899,Melbourne,House,1.0,2.0,1388.102114479081,523185.9648159321,1079.1026619592067,1997.0,10.23388175376571
900,Brisbane,Apartment,3.0,,1267.3853947193754,165726.9215460091,606.8625910957608,2006.0,8.095984835276083
901,Sydney,Apartment,3.0,1.0,818.8860361128641,447697.2260849671,1686.392686667654,2005.0,6.100140878781416
902,Melbourne,Townhouse,3.0,2.0,1109.9403828597108,604131.2169352993,1319.824121158383,1981.0,7.094529892556862
903,Brisbane,House,1.0,2.0,651.6124730007217,357495.90658832964,1488.0162829052365,1975.0,7.660292443588305
904,Melbourne,House,2.0,2.0,1078.1412813548743,493381.3855568689,2566.5308539750054,1992.0,8.134051649760542
905,Melbourne,Apartment,5.0,1.0,1196.3945494295197,613035.6779023496,3177.6479417533587,2001.0,7.646388290443166
906,Melbourne,House,1.0,2.0,568.2409109409274,451741.09243186243,2178.2410923450852,2017.0,
907,Melbourne,Townhouse,4.0,3.0,605.2059138663407,403196.395962074,2463.7219308065355,1986.0,12.280324072504161
908,Melbourne,Townhouse,3.0,3.0,1308.851300307853,595207.9838699353,2836.12907393154,2004.0,18.223466382807473
909,Brisbane,Apartment,5.0,1.0,884.4985003138052,578853.4494522035,,1982.0,14.46154998134326
910,Sydney,Apartment,4.0,3.0,995.0745970437699,447219.70403971255,1260.4580458472585,2018.0,23.58201507832071
911,Brisbane,House,5.0,3.0,874.2672460480525,466883.51787540095,3022.426145038371,1991.0,4.321740624080684
912,Sydney,Apartment,4.0,1.0,1339.5906710128495,792118.6704322769,3728.8812138292933,1994.0,14.241255670008089
913,Sydney,Townhouse,1.0,2.0,1008.4998839760029,764827.5723470749,1940.6856757872567,1974.0,17.724886865629866
914,Melbourne,Apartment,5.0,,965.9265977698915,792692.4844564123,1026.8034278546218,1996.0,11.970786667522118
915,Sydney,Apartment,5.0,3.0,810.6430164356893,470743.34532070084,1456.2748615428993,2018.0,11.973311333750651
916,Melbourne,House,5.0,2.0,790.0191452607361,468968.8142692128,768.9534155731973,,4.86310162628953
917,Brisbane,Apartment,4.0,2.0,1056.75154522643,763594.4584165311,1273.8797334907322,2008.0,
918,Brisbane,Apartment,4.0,3.0,1008.2179247646877,504729.94688030385,1066.1555063585006,2000.0,10.936399737912819
919,Singapore,Townhouse,1.0,2.0,1321.8138920863632,121273.02893312892,2189.761788684763,1994.0,10.663599611641995
920,Melbourne,Townhouse,1.0,2.0,944.1171410053356,634077.973387127,1661.6967940058712,1987.0,11.812408615545186
921,Singapore,Townhouse,1.0,3.0,1065.3964269969006,644798.616962453,2146.9465530867574,1972.0,0.0
922,Brisbane,Apartment,1.0,3.0,1137.1641643591197,813948.1073150957,2538.8586024755655,1970.0,7.035731549563182
923,Brisbane,Apartment,5.0,3.0,0.0,456236.35943978786,1787.3892859462844,2003.0,10.554970675642862
924,Sydney,Apartment,4.0,3.0,1209.0220478814472,398853.5779900053,2191.1030243466007,2022.0,12.348054675813314
925,Sydney,Apartment,2.0,2.0,847.4879917917954,535324.9772769613,2193.496081960276,1997.0,9.717356340841567
926,Melbourne,House,3.0,3.0,972.5425530410889,755584.738081191,2781.627493861831,1994.0,7.439262695328084
927,Sydney,Apartment,1.0,3.0,,237718.39206159348,1887.2636984972094,1984.0,7.045792868948271
928,Sydney,Apartment,1.0,2.0,942.4701086459407,684412.7166093732,2760.7131278380093,2017.0,11.11345923699994
929,Singapore,Apartment,5.0,3.0,960.344912200905,615866.9694865397,1292.4427879888226,1984.0,12.55312967437878
930,Singapore,House,5.0,2.0,1437.0468421981197,851870.4637897956,2603.1084460518023,1972.0,
931,Brisbane,House,1.0,1.0,817.5651234876287,750621.0334212558,2653.5499600417493,2012.0,
932,Singapore,Apartment,,3.0,766.747225515549,587457.9965800733,1512.3420038579172,,19.45161489356429
933,Melbourne,Apartment,3.0,2.0,,618815.3077186117,1767.1159613842729,2010.0,9.95421127843498
934,Brisbane,House,3.0,2.0,1378.097456649837,304005.6225024956,2072.5014941747236,1985.0,18.193379067039963
935,Singapore,House,3.0,1.0,772.1658072146446,532388.4070341989,2755.4988518337577,1982.0,11.82761065815806
936,Melbourne,Townhouse,5.0,1.0,1621.3909204836539,293460.32866777014,1953.5225808474388,1996.0,12.36055015178188
937,Singapore,House,3.0,2.0,979.2247556193429,699658.1544161751,2624.5516584029033,1995.0,3.1626468935110696
938,Sydney,House,2.0,1.0,1117.0564487982942,400144.06736861536,1465.998343709351,1971.0,18.322371313883345
939,Melbourne,Apartment,5.0,3.0,1164.2058084151895,367289.48194352776,2743.3248519726303,1971.0,15.798446136990968
940,Singapore,Apartment,1.0,1.0,708.3458855843081,428511.3915005755,883.8176765887375,1987.0,8.890205143112068
941,Sydney,House,5.0,3.0,888.3168425287182,474924.7402807779,1015.8197457612977,2016.0,6.573209963437727
942,Melbourne,House,3.0,1.0,1083.2080622855904,374077.6411609318,,1970.0,17.496337744607768
943,Sydney,Apartment,3.0,,1101.0654105706062,528260.5112934026,3642.6986388227947,1980.0,18.80841701526317
944,Melbourne,Apartment,1.0,2.0,1166.103491710503,261035.0091547633,696.1689607809581,1979.0,14.842425730279519
945,Melbourne,House,1.0,3.0,931.084655184988,31544.810053767767,2079.2266544637705,2003.0,9.006708477699037
946,Brisbane,House,1.0,1.0,996.0468834624929,802137.7684741085,2672.0851768482607,1987.0,4.655956995958022
947,Sydney,Townhouse,4.0,1.0,1151.7529711554532,791288.2290740038,1089.380909878728,2001.0,21.027682732520475
948,Melbourne,Apartment,5.0,1.0,1436.9676664763174,544473.2952853326,1107.6687075878867,,11.407121905394698
949,Melbourne,Townhouse,3.0,2.0,1292.9321966978907,893938.2925597344,1178.8636339444756,1985.0,6.561223181479168
950,Brisbane,House,1.0,1.0,,460413.59417926037,1665.3682861662296,2010.0,4.579471646946614
951,Melbourne,Apartment,5.0,2.0,,,2316.5189089649475,2002.0,9.201917683819435
952,Melbourne,Apartment,1.0,3.0,537.1137184027382,542858.9628234744,2814.2273600131775,1982.0,15.97382838561027
953,Sydney,Apartment,1.0,2.0,1444.1926642156827,690319.3554155211,1001.8878502286096,2019.0,8.513834327405483
954,Melbourne,Apartment,5.0,2.0,733.1785462940533,498697.00066791335,1714.7985988422818,1992.0,0.0
955,Brisbane,Townhouse,5.0,3.0,1150.645166329167,569394.0724114267,2747.5314798636955,2016.0,15.515057699595289
956,Sydney,Apartment,3.0,2.0,1694.7149707780175,10957.096832300816,859.2521184247125,1986.0,10.349604620212595
957,Melbourne,House,5.0,3.0,1316.1670079207165,219173.8165461687,2245.1838714755027,2002.0,7.474361425407652
958,Singapore,House,4.0,3.0,896.5950263235117,0.0,,2020.0,11.240510852633875
959,Brisbane,Apartment,2.0,3.0,772.2317005954079,351773.6129048556,2077.0850567688235,1981.0,5.552071705894465
960,Brisbane,Townhouse,,3.0,592.817502645346,365822.87108527904,0.0,1984.0,
961,Singapore,Apartment,5.0,2.0,522.6919206636337,221575.7123146627,1749.3782252417654,1989.0,12.99902069966247
962,Brisbane,Apartment,3.0,1.0,843.3878685997903,569159.8382528618,2167.333563994819,1986.0,0.21110069796671183
963,Brisbane,Townhouse,1.0,1.0,752.8803019360289,366093.7329720038,1808.5112287450618,1978.0,17.67256199109751
964,Sydney,House,1.0,1.0,1308.3340537044592,312687.38100152026,1610.4778941694829,2023.0,11.905628896107375
965,Singapore,Apartment,3.0,2.0,,697747.9511107003,2485.408538137896,1982.0,6.050418867316665
966,Singapore,House,1.0,2.0,1317.499170619399,335691.13443719165,2790.78496530764,2005.0,7.293420123705391
967,Sydney,Apartment,1.0,1.0,775.4572163353424,635784.0808049716,3495.8795167816797,2011.0,
968,Singapore,Apartment,1.0,3.0,,808400.1047920632,2721.012083727579,1992.0,10.352584904516934
969,Singapore,Townhouse,5.0,2.0,1232.0086603920688,409775.15798589715,1376.229163113305,1994.0,20.18840078398641
970,Sydney,House,1.0,2.0,967.2797995844339,201211.0542508104,2525.0005586073357,2008.0,13.17501100553115
971,Sydney,House,1.0,1.0,1117.0701330484555,426762.03339923057,1718.2003215311531,2009.0,9.556717292217796
972,Sydney,House,2.0,3.0,778.2563310372509,,786.5789643736639,2017.0,7.216055834647302
973,Brisbane,Apartment,4.0,3.0,819.1818125069411,185440.18040773348,2521.7969992921335,1989.0,6.459270202300742
974,Sydney,Townhouse,1.0,2.0,586.7430885120156,405954.95044913254,1442.007747579881,1997.0,4.144615825780502
975,Brisbane,Apartment,5.0,3.0,762.2195923460506,728311.3551808628,1922.9823732944963,2003.0,7.355623527629889
976,Brisbane,Townhouse,1.0,3.0,1063.2662233883673,,2526.6945589646643,2002.0,13.540251835857507
977,Sydney,House,2.0,1.0,1113.9591798087858,125657.66187444689,2623.1772147063502,1995.0,6.746617572361114
978,Sydney,Apartment,2.0,3.0,1056.733816306792,738112.5153353049,2291.1092027776212,1990.0,10.335799136104626
979,Sydney,Apartment,4.0,3.0,795.2508335494861,395442.7511420153,1520.9466925440477,1971.0,9.477153230432567
980,Melbourne,Apartment,3.0,2.0,499.4714656556307,389123.57976438676,1165.0907503954943,2007.0,15.35455286778882
981,Melbourne,Townhouse,,1.0,574.2688145385519,624971.1899518578,669.59207610884,2006.0,15.521059467960933
982,Melbourne,House,5.0,2.0,533.9763643232601,668788.9909090106,2212.1362983702265,2003.0,9.185884044653175
983,Melbourne,Townhouse,4.0,1.0,1340.9172402752667,491685.8033510452,1445.6708533182295,1987.0,6.3337334669092025
984,Brisbane,Apartment,2.0,1.0,1106.299170091319,362257.7711991124,1138.0940418508546,2021.0,7.974782260132601
985,Brisbane,Apartment,1.0,2.0,1341.193501767162,710882.4558083814,1538.0103211640271,1983.0,12.212349762766932
986,Brisbane,Townhouse,,3.0,912.1982735637434,88181.46215167512,1311.060923954043,2007.0,5.635705486849661
987,Sydney,Townhouse,1.0,1.0,894.362354339613,579894.0005882314,1456.4974060223665,1991.0,10.85508490503473
988,Singapore,Apartment,4.0,1.0,850.7476035488766,545424.265978322,3344.9879390811325,2013.0,7.613452229853247
989,Melbourne,Apartment,1.0,1.0,1020.2775457077953,628485.3922887141,2993.284573035839,1985.0,16.579021151665337
990,Melbourne,House,1.0,2.0,1026.6523274952988,490069.48082258686,3508.715861165301,1989.0,6.059785413395603
991,Singapore,House,5.0,,1192.5457234254864,642486.3930358073,1511.1072582905579,2017.0,13.674934282384864
992,Sydney,Townhouse,5.0,1.0,816.6258246101463,752647.481331755,4201.612622511839,1970.0,0.0
993,Singapore,Apartment,2.0,3.0,1069.9011599420903,610914.821064294,1563.1897511764641,2006.0,8.08234692523639
994,Melbourne,Apartment,5.0,2.0,501.85303111499763,653306.5392553608,,1980.0,7.0131760043278355
995,Sydney,Apartment,3.0,3.0,1135.4148801027231,692564.8586952832,1681.8251748924376,2001.0,9.779774201196263
996,Brisbane,Apartment,1.0,1.0,961.0016411337958,136012.5772919428,1588.4388148310281,2022.0,16.18315358343848
997,Melbourne,House,2.0,1.0,1108.6916730859846,674621.6963937443,2712.0795894297767,2001.0,6.874962390442159
